Route No.,Call No.,Route Start Date,Shift Start,Customer ID,Customer Name,Full Address for Address Matching,Customer Address,Country Code,Postcode,Order Details 1,Latitude,Longitude,EQ Code,Fixed Time at Call,Delivery Date,Arrival Time,Contact Number (Daily UID),Depot Address,Route Reference,Stop Departure Date,Depart Time,Driver ID,Route Reference,Next Customer Address,Monday,Depot,Open,Trip Drop No.,Is Crossdock,Depot Name,Route Completion Date,Cube,Units,$,Travel Distance from Prev. Drop,End Depot Arrival Time
33,13,"10/5/2023",06:30 Thu,"34510289-504","CDS LOGISTICS","4555 EAGLE FALLS PL","TAMPA","USAFL","33619","27241254",27.901811,-82.389257,"",0:15,"10/5/2023",12:48 Thu,20366,"Sanford","W033","10/5/2023",12:58 Thu,"","LSW033100423","TAMPA",1,0,"07:00",5,0,"Sanford, FL Domicile","10/6/2023",6411,8,501919,7,10:05 Fri
33,14,"10/5/2023",06:30 Thu,"34512683-506","CDS LOGISTICS","4555 Eagle Falls Pl","TAMPA","USAFL","33619","27240504",27.901811,-82.389257,"",0:15,"10/5/2023",12:58 Thu,20366,"Sanford","W033","10/5/2023",13:00 Thu,"","LSW033100423","PORT CHARLOTTE",1,0,"7:00",5,0,"Sanford, FL Domicile","10/6/2023",902,2,72250,7,10:05 Fri
33,15,"10/5/2023",06:30 Thu,"34510201-00","0201 Home Depot","19690 COCHRAN BLVD","PORT CHARLOTTE","USAFL","33948-2073","27259457",27.015589,-82.133603,"",0:15,"10/5/2023",14:30 Thu,20366,"Sanford","W033","10/5/2023",15:44 Thu,"","LSW033100423","PORT CHARLOTTE",1,0,"7:00",6,0,"Sanford, FL Domicile","10/6/2023",34435,73,2303615,82,10:05 Fri
33,16,"10/5/2023",06:30 Thu,"34510201-00","0201 Home Depot","19690 COCHRAN BLVD","PORT CHARLOTTE","USAFL","33948-2073","27252186",27.015589,-82.133603,"",0:15,"10/5/2023",15:44 Thu,20366,"Sanford","W033","10/5/2023",15:45 Thu,"","LSW033100423","PUNTA GORDA",1,0,"7:00",6,0,"Sanford, FL Domicile","10/6/2023",981,3,126198,82,10:05 Fri
33,17,"10/5/2023",06:30 Thu,"34516950-00","6950 Home Depot","3941 TAMIAMI TRL UNIT 1111","PUNTA GORDA","USAFL","33950-7957","27259534",26.932950,-82.052886,"",0:15,"10/5/2023",16:00 Thu,20366,"Sanford","W033","10/5/2023",16:26 Thu,"","LSW033100423","SEBRING",1,0,"7:00",7,0,"Sanford, FL Domicile","10/6/2023",6484,10,345752,7,10:05 Fri
33,18,"10/5/2023",06:30 Thu,"34516340-00","6340 Home Depot","2303 US HIGHWAY 27 N","SEBRING","USAFL","33870-1866","27263002",27.505034,-81.491605,"",0:15,"10/6/2023",07:00 Fri,20366,"Sanford","W033","10/6/2023",07:31 Fri,"","LSW033100423","SANFORD",0,0,"7:00",8,0,"Sanford, FL Domicile","10/6/2023",9594,32,468948,96,10:05 Fri
33,19,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27261115",28.786580,-81.291930,"",0:15,"10/6/2023",09:40 Fri,20366,"Sanford","W033","10/6/2023",09:55 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",216,8,9160,114,10:05 Fri
33,20,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27258719",28.786580,-81.291930,"",0:15,"10/6/2023",09:55 Fri,20366,"Sanford","W033","10/6/2023",09:55 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",234,10,10934,114,10:05 Fri
33,21,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27257389",28.786580,-81.291930,"",0:15,"10/6/2023",09:55 Fri,20366,"Sanford","W033","10/6/2023",09:55 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",225,9,10047,114,10:05 Fri
33,22,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27257373",28.786580,-81.291930,"",0:15,"10/6/2023",09:55 Fri,20366,"Sanford","W033","10/6/2023",09:55 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",198,8,8902,114,10:05 Fri
33,23,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27257356",28.786580,-81.291930,"",0:15,"10/6/2023",09:55 Fri,20366,"Sanford","W033","10/6/2023",09:55 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",216,8,9160,114,10:05 Fri
33,24,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27257331",28.786580,-81.291930,"",0:15,"10/6/2023",09:55 Fri,20366,"Sanford","W033","10/6/2023",09:56 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",425,15,17941,114,10:05 Fri
33,25,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27253819",28.786580,-81.291930,"",0:15,"10/6/2023",09:56 Fri,20366,"Sanford","W033","10/6/2023",09:56 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",134,6,6354,114,10:05 Fri
33,26,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27253771",28.786580,-81.291930,"",0:15,"10/6/2023",09:56 Fri,20366,"Sanford","W033","10/6/2023",09:56 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",134,6,6354,114,10:05 Fri
33,27,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27253751",28.786580,-81.291930,"",0:15,"10/6/2023",09:56 Fri,20366,"Sanford","W033","10/6/2023",09:56 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",134,6,6354,114,10:05 Fri
33,28,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27253738",28.786580,-81.291930,"",0:15,"10/6/2023",09:56 Fri,20366,"Sanford","W033","10/6/2023",09:56 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",134,6,6354,114,10:05 Fri
33,29,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27253731",28.786580,-81.291930,"",0:15,"10/6/2023",09:56 Fri,20366,"Sanford","W033","10/6/2023",09:56 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",134,6,6354,114,10:05 Fri
33,30,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27253730",28.786580,-81.291930,"",0:15,"10/6/2023",09:56 Fri,20366,"Sanford","W033","10/6/2023",09:56 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",134,6,6354,114,10:05 Fri
33,31,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27253704",28.786580,-81.291930,"",0:15,"10/6/2023",09:56 Fri,20366,"Sanford","W033","10/6/2023",09:56 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",188,8,8644,114,10:05 Fri
33,32,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27253697",28.786580,-81.291930,"",0:15,"10/6/2023",09:56 Fri,20366,"Sanford","W033","10/6/2023",09:56 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",188,8,8644,114,10:05 Fri
33,33,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27251867",28.786580,-81.291930,"",0:15,"10/6/2023",09:56 Fri,20366,"Sanford","W033","10/6/2023",09:56 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",364,14,15772,114,10:05 Fri
33,34,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27251861",28.786580,-81.291930,"",0:15,"10/6/2023",09:56 Fri,20366,"Sanford","W033","10/6/2023",09:56 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",243,9,10305,114,10:05 Fri
33,35,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27251784",28.786580,-81.291930,"",0:15,"10/6/2023",09:56 Fri,20366,"Sanford","W033","10/6/2023",09:56 Fri,"","LSW033100423","SANFORD",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",216,8,9160,114,10:05 Fri
33,36,"10/5/2023",06:30 Thu,"21117-01DRH","American Builders Supply Inc-SANFORD","2380 W 25TH ST","SANFORD","USAFL","32771-4196","27251729",28.786580,-81.291930,"",0:15,"10/6/2023",09:56 Fri,20366,"Sanford","W033","10/6/2023",09:56 Fri,"","LSW033100423","Sanford",0,0,"7:00",9,0,"Sanford, FL Domicile","10/6/2023",216,8,9160,114,10:05 Fri
